Yaw;Pitch;Roll;Latitude;Longitude;Altitude;Velocity Body X ;Velocity Body Y;Angular Rate Z;Temperature;pH;Pressure;Depth;Actual Conductivity;Resistivity;Salinity;ORP;Dissolved Oxygen Concentration;Time
28.9;3.107;1.596;-16.38843246;-72.19456864;1378.725;0.216349366;0.070401223;-0.048289;16;9;1;3;388;2580;0;116;8;6602.666667
27.996;2.906;1.924;-16.38843201;-72.19456813;1378.735;0.192348634;0.088908043;-0.058181;16;9;1;3;388;2580;0;116;8;6603
26.908;3.04;2.11;-16.38843181;-72.19456771;1378.754;0.154592937;0.073431696;-0.063291;16;9;1;3;388;2580;0;116;8;6603.333333
25.866;2.802;1.881;-16.38843156;-72.19456748;1378.72;0.136899051;0.066898587;-0.057092;16;9;1;3;388;2580;0;116;8;6603.666667
24.804;2.677;1.939;-16.38843153;-72.19456707;1378.712;0.092849542;0.099791317;-0.065904;16;9;1;3;388;2580;0;116;8;6604
23.604;3.274;2.024;-16.38843154;-72.19456676;1378.702;0.05649373;0.086947212;-0.075609;16;9;1;3;388;2580;0;116;8;6604.333333
22.393;3.278;1.761;-16.38843139;-72.19456659;1378.714;0.045657005;0.066311095;-0.061787;16;9;1;3;388;2580;0;116;8;6604.666667
21.342;2.74;1.76;-16.3884314;-72.19456645;1378.7;0.016091469;0.090047356;-0.062624;16;9;1;3;388;2580;0;116;8;6605
20.17;2.752;2.28;-16.38843156;-72.19456613;1378.7;-0.021873175;0.109144109;-0.066828;16;9;1;3;388;2580;0;116;8;6605.333333
19.158;3.214;2.375;-16.38843188;-72.19456583;1378.692;-0.050005137;0.083575893;-0.051527;16;9;1;3;388;2580;0;116;8;6605.666667
18.27;3.11;1.716;-16.38843214;-72.1945657;1378.691;-0.063727419;0.080750693;-0.05119;16;9;1;3;389;2573;0;116;8;6606
17.279;2.762;1.381;-16.38843236;-72.19456554;1378.669;-0.093646574;0.108222996;-0.05868;16;9;1;3;389;2573;0;116;8;6606.333333
16.43;3.187;2.102;-16.38843279;-72.19456528;1378.667;-0.125566452;0.112479184;-0.041589;16;9;1;3;389;2573;0;116;8;6606.666667
15.859;3.054;2.565;-16.38843335;-72.19456503;1378.645;-0.135472438;0.115058915;-0.033274;16;9;1;3;389;2573;0;116;8;6607
15.161;2.721;2.068;-16.3884337;-72.19456481;1378.647;-0.162477418;0.08975541;-0.0469;16;9;1;3;389;2573;0;116;8;6607.333333
14.453;3.118;1.508;-16.38843411;-72.19456474;1378.67;-0.180842793;0.098215318;-0.035584;16;9;1;3;389;2573;0;116;8;6607.666667
14.057;3.197;1.723;-16.38843472;-72.19456457;1378.686;-0.190031606;0.127331044;-0.016995;16;9;1;3;389;2573;0;116;8;6608
13.645;2.889;2.172;-16.38843537;-72.19456436;1378.705;-0.215588851;0.12480777;-0.026702;16;9;1;3;389;2573;0;116;8;6608.333333
13.287;3.018;2.45;-16.38843608;-72.19456412;1378.72;-0.239968736;0.101008068;-0.018394;16;9;1;3;389;2573;0;116;8;6608.666667
13.001;3.09;1.914;-16.38843666;-72.1945642;1378.719;-0.238256679;0.094945784;-0.0101;16;9;1;3;389;2573;0;116;8;6609
12.925;2.952;1.568;-16.38843737;-72.19456414;1378.708;-0.235586358;0.113874462;-0.007307;16;9;1;3;389;2573;0;116;8;6609.333333
12.764;3.005;2.049;-16.38843812;-72.19456374;1378.728;-0.235679952;0.126923321;-0.013823;16;9;1;3;389;2573;0;116;8;6609.666667
12.57;3.533;2.172;-16.38843891;-72.19456354;1378.735;-0.236126915;0.109750419;-0.011501;16;9;1;3;389;2573;0;116;8;6610
12.558;3.229;1.779;-16.3884396;-72.19456356;1378.704;-0.209333114;0.094986339;0.007732;16;9;1;3;389;2573;0;116;8;6610.333333
12.62;2.635;1.918;-16.38844021;-72.1945634;1378.69;-0.208199071;0.127508894;-0.004338;16;9;1;3;389;2573;0;116;8;6610.666667
12.489;3.104;2.416;-16.38844087;-72.19456305;1378.679;-0.213077361;0.130609867;-0.009496;16;9;1;3;389;2573;0;116;8;6611
12.41;3.517;1.929;-16.38844154;-72.19456288;1378.704;-0.188584733;0.082310924;0.000956;16;9;1;3;389;2573;0;116;8;6611.333333
12.475;2.864;1.48;-16.38844204;-72.19456279;1378.714;-0.174894862;0.121732468;0.001154;16;9;1;3;389;2573;0;116;8;6611.666667
12.308;2.968;1.771;-16.38844259;-72.19456242;1378.736;-0.185998995;0.118504971;-0.015388;16;9;1;3;389;2569;0;116;8;6612
12.34;3.346;2.363;-16.38844318;-72.19456226;1378.729;-0.167445885;0.143190789;0.015007;16;9;1;3;389;2569;0;116;8;6612.333333
12.437;3.09;2.547;-16.38844375;-72.19456193;1378.709;-0.155923708;0.103509187;-0.007768;16;9;1;3;389;2569;0;116;8;6612.666667
12.257;2.782;1.667;-16.38844421;-72.19456187;1378.679;-0.14153041;0.107381834;-0.004677;16;9;1;3;389;2569;0;116;8;6613
12.196;3.118;1.547;-16.38844463;-72.19456158;1378.691;-0.144858285;0.131234804;-0.014179;16;9;1;3;389;2569;0;116;8;6613.333333
11.873;3.698;1.801;-16.38844529;-72.19456127;1378.67;-0.134692343;0.105408292;-0.015854;16;9;1;3;389;2569;0;116;8;6613.666667
11.648;3.137;1.947;-16.38844565;-72.19456107;1378.683;-0.096324872;0.125389227;-0.015847;16;9;1;3;389;2569;0;116;8;6614
11.225;2.706;2.44;-16.38844592;-72.19456066;1378.696;-0.087276736;0.141856597;-0.0313;16;9;1;3;389;2569;0;116;8;6614.333333
10.517;3.49;2.452;-16.38844626;-72.19456034;1378.706;-0.067287929;0.088559188;-0.056572;16;9;1;3;389;2569;0;116;8;6614.666667
9.604;3.638;1.234;-16.3884464;-72.19456022;1378.706;-0.010154884;0.088552545;-0.050762;16;9;1;3;389;2569;0;116;8;6615
8.552;3.093;1.266;-16.38844635;-72.19456005;1378.706;0.025179733;0.126912418;-0.076257;16;9;1;3;389;2569;0;116;8;6615.333333
7.067;3.438;2.759;-16.38844638;-72.19455932;1378.702;0.050234124;0.140767684;-0.090881;16;9;1;3;389;2569;0;116;8;6615.666667
5.543;3.718;2.678;-16.38844642;-72.19455883;1378.708;0.096929398;0.087762717;-0.090069;16;9;1;3;389;2569;0;116;8;6616
3.635;3.262;1.388;-16.38844604;-72.19455863;1378.755;0.154917274;0.078851901;-0.127275;16;9;1;3;389;2569;0;116;8;6616.333333
1.335;3.208;1.472;-16.38844551;-72.19455833;1378.789;0.191413858;0.131383333;-0.139598;16;9;1;3;389;2569;0;116;8;6616.666667
-0.951;3.745;2.454;-16.38844505;-72.19455781;1378.775;0.239544992;0.144184875;-0.132137;16;9;1;3;389;2569;0;116;8;6617
-3.436;3.518;2.641;-16.38844437;-72.19455746;1378.741;0.2993056;0.073582229;-0.157206;16;9;1;3;389;2569;0;116;8;6617.333333
-6.317;3.225;1.918;-16.3884435;-72.19455756;1378.669;0.321816299;0.075508452;-0.168389;16;9;1;3;389;2569;0;116;8;6617.666667
-9.191;3.533;1.544;-16.38844263;-72.19455751;1378.651;0.351143128;0.087784274;-0.164393;16;9;1;4;389;2569;0;116;8;6618
-11.992;3.426;2.083;-16.38844166;-72.19455742;1378.567;0.396153027;0.090487206;-0.157441;16;9;1;4;389;2569;0;116;8;6618.333333
-14.766;3.233;2.652;-16.38844055;-72.19455751;1378.526;0.41994573;0.070819809;-0.16889;16;9;1;4;389;2569;0;116;8;6618.666667
-17.779;3.44;2.477;-16.38843927;-72.19455769;1378.458;0.447679872;0.066952102;-0.179555;16;9;1;4;389;2569;0;116;8;6619
-20.736;3.444;2.235;-16.38843809;-72.19455787;1378.454;0.477932484;0.062494299;-0.159885;16;9;1;4;389;2569;0;116;8;6619.333333
-23.582;3.139;1.878;-16.38843679;-72.19455833;1378.472;0.503655389;0.056539019;-0.164813;16;9;1;4;389;2569;0;116;8;6619.666667
-26.331;3.111;1.809;-16.3884353;-72.19455872;1378.489;0.527909009;0.0548248;-0.158561;16;9;1;4;389;2569;0;116;8;6620
-29.137;3.524;2.203;-16.38843397;-72.19455911;1378.469;0.544680935;0.059018465;-0.159287;16;9;1;4;389;2569;0;116;8;6620.333333
-31.956;3.686;2.501;-16.38843254;-72.19455994;1378.483;0.582192176;0.050157764;-0.167899;16;9;1;4;389;2569;0;116;8;6620.666667
-34.901;3.264;2.525;-16.38843115;-72.19456075;1378.494;0.611619273;0.034674995;-0.170099;16;9;1;4;389;2569;0;116;8;6621
-37.808;3.057;2.125;-16.38842954;-72.19456164;1378.511;0.630453743;0.036341771;-0.170594;16;9;1;4;389;2569;0;116;8;6621.333333
-40.642;3.352;1.753;-16.388428;-72.19456275;1378.474;0.648094084;0.037507323;-0.157301;16;9;1;4;389;2569;0;116;8;6621.666667
-43.209;3.508;1.951;-16.38842685;-72.19456395;1378.436;0.663573819;0.027401053;-0.158143;16;9;1;4;389;2569;0;116;8;6622
-45.841;3.238;2.565;-16.38842521;-72.19456521;1378.418;0.697560945;0.040085938;-0.148306;16;9;1;4;389;2569;0;116;8;6622.333333
-48.451;3.28;2.598;-16.38842379;-72.19456663;1378.423;0.708684472;0.012976585;-0.155271;16;9;1;4;389;2569;0;116;8;6622.666667
-51.081;3.451;2.101;-16.38842265;-72.19456823;1378.375;0.721757462;0.014230096;-0.151946;16;9;1;4;389;2569;0;116;8;6623
-53.669;3.408;2.049;-16.38842122;-72.19457001;1378.384;0.741555956;0.028984819;-0.147022;16;9;1;4;389;2569;0;116;8;6623.333333
-56.049;3.19;2.17;-16.38841989;-72.19457145;1378.368;0.748037467;0.037202128;-0.129774;16;9;1;4;389;2569;0;116;8;6623.666667
-58.386;2.91;2.208;-16.38841874;-72.19457319;1378.365;0.762252468;0.023403472;-0.143816;16;9;1;4;390;2564;0;117;8;6624
-60.869;3.105;2.201;-16.38841784;-72.19457516;1378.399;0.766366994;0.007294762;-0.145783;16;9;1;4;390;2564;0;117;8;6624.333333
-63.49;3.428;2.252;-16.3884169;-72.19457705;1378.397;0.770964857;0.003910279;-0.156537;16;9;1;4;390;2564;0;117;8;6624.666667
-66.121;3.404;2.22;-16.38841596;-72.19457882;1378.325;0.760152145;0.021844851;-0.140564;16;9;1;4;390;2564;0;117;8;6625
-68.514;3.229;2.306;-16.38841513;-72.1945807;1378.304;0.744184408;0.010143633;-0.134011;16;9;1;4;390;2564;0;117;8;6625.333333
-70.661;3.093;2.254;-16.38841437;-72.19458255;1378.323;0.719777847;0.029512664;-0.116968;16;9;1;4;390;2564;0;117;8;6625.666667
-72.482;2.876;2.186;-16.38841382;-72.19458436;1378.295;0.688571224;0.018804156;-0.09684;16;9;1;4;390;2564;0;117;8;6626
-73.96;2.728;2.061;-16.38841318;-72.19458633;1378.293;0.670928396;0.014331615;-0.080358;16;9;1;4;390;2564;0;117;8;6626.333333
-75.172;2.823;1.971;-16.38841265;-72.19458805;1378.309;0.632009255;0.026838091;-0.061183;16;9;1;4;390;2564;0;117;8;6626.666667
-76.238;3.398;1.974;-16.38841219;-72.19458976;1378.295;0.603021853;0.029428477;-0.066755;16;9;1;4;390;2564;0;117;8;6627
-77.199;3.514;2.179;-16.38841191;-72.19459144;1378.287;0.583329543;0.022632299;-0.043789;16;9;1;4;390;2564;0;117;8;6627.333333
-77.948;3.102;2.086;-16.38841165;-72.19459316;1378.252;0.565263658;0.007541134;-0.040977;16;9;1;4;390;2564;0;117;8;6627.666667
-78.552;2.847;1.952;-16.38841135;-72.19459469;1378.226;0.541601288;0.017058088;-0.032953;16;9;1;4;390;2564;0;117;8;6628
-79.094;3.054;2.171;-16.38841102;-72.19459619;1378.179;0.524488781;0.031286929;-0.025611;16;9;1;4;390;2564;0;117;8;6628.333333
-79.483;3.109;2.179;-16.3884108;-72.19459751;1378.162;0.513497193;0.008768047;-0.022723;16;9;1;4;390;2564;0;117;8;6628.666667
-79.875;3.007;1.764;-16.38841057;-72.19459907;1378.139;0.50004507;0.009382726;-0.020558;16;9;1;4;390;2564;0;117;8;6629
-80.232;3.207;1.904;-16.3884102;-72.19460043;1378.145;0.480918052;0.029904046;-0.018779;16;9;1;4;390;2564;0;117;8;6629.333333
-80.502;3.32;2.152;-16.38840998;-72.19460166;1378.141;0.46491919;0.027064133;-0.016289;16;9;1;4;390;2564;0;117;8;6629.666667
-80.774;3.008;2.194;-16.38840967;-72.19460288;1378.166;0.44820789;0.023511222;-0.013577;16;9;1;4;391;2560;0;117;8;6630
-81.028;3.01;1.992;-16.38840947;-72.19460415;1378.166;0.431388332;0.024808424;-0.014787;16;9;1;4;391;2560;0;117;8;6630.333333
-81.22;3.232;1.993;-16.38840906;-72.19460521;1378.157;0.411808732;0.049461026;-0.013583;16;9;1;4;391;2560;0;117;8;6630.666667
-81.458;3.249;2.013;-16.38840884;-72.19460633;1378.117;0.400548263;0.037617527;-0.012018;16;9;1;4;391;2560;0;117;8;6631
-81.676;3.039;1.93;-16.3884087;-72.19460746;1378.101;0.3914625;0.03378947;-0.014801;16;9;1;4;391;2560;0;117;8;6631.333333
-81.932;2.948;2.002;-16.38840842;-72.19460851;1378.082;0.373350107;0.045177946;-0.013306;16;9;1;4;391;2560;0;117;8;6631.666667
-82.127;3.133;2.163;-16.38840821;-72.19460951;1378.068;0.361891234;0.038502444;-0.01532;16;9;1;4;391;2560;0;117;8;6632
-82.436;3.228;2.068;-16.38840803;-72.19461049;1378.062;0.350177381;0.029348587;-0.016948;16;9;1;4;391;2560;0;117;8;6632.333333
-82.62;3.18;1.912;-16.38840782;-72.19461147;1378.059;0.341689528;0.047439266;-0.009133;16;9;1;4;391;2560;0;117;8;6632.666667
-82.826;3.097;2.048;-16.3884076;-72.19461242;1378.023;0.32670748;0.047214939;-0.01288;16;9;1;4;391;2560;0;117;8;6633
-83.029;3.128;2.12;-16.38840742;-72.19461321;1378.019;0.31083502;0.033555174;-0.012785;16;9;1;4;391;2560;0;117;8;6633.333333
-83.261;3.042;1.864;-16.38840725;-72.19461409;1377.993;0.306089379;0.038357099;-0.01083;16;9;1;4;391;2560;0;117;8;6633.666667
-83.384;3.039;1.94;-16.38840705;-72.19461497;1377.985;0.300840399;0.048266422;-0.007977;16;9;1;4;391;2560;0;117;8;6634
-83.561;3.181;2.165;-16.38840687;-72.19461583;1377.964;0.292328063;0.041285624;-0.011533;16;9;1;4;391;2560;0;117;8;6634.333333
-83.732;3.207;2.037;-16.38840667;-72.19461662;1377.972;0.278526193;0.032355759;-0.008436;16;9;1;4;391;2560;0;117;8;6634.666667
-83.833;3.248;1.899;-16.38840652;-72.19461734;1377.964;0.262953019;0.046008648;-0.004205;16;9;1;4;391;2560;0;117;8;6635
-84.017;3.179;2.135;-16.38840625;-72.19461801;1377.973;0.254905203;0.04917655;-0.015109;16;9;1;4;391;2560;0;117;8;6635.333333
-84.191;3.02;2.042;-16.38840618;-72.19461875;1377.988;0.251500906;0.039281837;-0.004772;16;9;1;4;391;2560;0;117;8;6635.666667
-84.27;2.971;1.904;-16.38840602;-72.1946195;1378.006;0.248730117;0.034484165;-0.003883;16;9;1;4;390;2562;0;117;8;6636
-84.346;3.111;1.923;-16.38840581;-72.19462015;1378.025;0.236715727;0.04609193;-0.009215;16;9;1;4;390;2562;0;117;8;6636.333333
-84.517;3.272;2.053;-16.38840564;-72.19462076;1378.041;0.227044277;0.043785599;-0.008878;16;9;1;4;390;2562;0;117;8;6636.666667
-84.63;3.249;2.063;-16.38840553;-72.19462145;1378.015;0.222502958;0.03961182;-0.005214;16;9;1;4;390;2562;0;117;8;6637
-84.662;3.173;2.113;-16.38840528;-72.19462205;1378.007;0.212275055;0.050764002;-0.001393;16;9;1;4;390;2562;0;117;8;6637.333333
-84.789;3.006;2.037;-16.38840525;-72.19462274;1377.985;0.216359784;0.037536158;-0.008853;16;9;1;4;390;2562;0;117;8;6637.666667
-84.826;2.946;1.913;-16.38840518;-72.19462338;1377.98;0.210256488;0.03621117;0.000917;16;9;1;4;390;2562;0;117;8;6638
-84.853;3.126;1.896;-16.38840501;-72.19462382;1377.968;0.198167388;0.04015821;-0.006033;16;9;1;4;390;2562;0;117;8;6638.333333
-84.91;3.322;2.051;-16.38840486;-72.19462432;1377.982;0.185404816;0.049244055;0.000296;16;9;1;4;390;2562;0;117;8;6638.666667
-84.921;3.319;2.122;-16.38840468;-72.19462483;1378.002;0.184878266;0.039569463;-0.000941;16;9;1;4;390;2562;0;117;8;6639
-84.885;3.041;2.032;-16.38840454;-72.19462535;1378.017;0.176101338;0.042155689;0.004842;16;9;1;4;390;2562;0;117;8;6639.333333
-84.903;2.996;1.877;-16.38840437;-72.1946258;1378.016;0.163302186;0.045983039;-0.004673;16;9;1;4;390;2562;0;117;8;6639.666667
-84.9;3.202;2.094;-16.38840432;-72.19462627;1378.02;0.163006432;0.053451517;0.002824;16;9;1;4;390;2562;0;117;8;6640
-84.829;3.073;2.163;-16.3884041;-72.19462676;1378;0.171848919;0.040363122;0.006876;16;9;1;4;390;2562;0;117;8;6640.333333
-84.773;3.008;1.938;-16.3884041;-72.19462728;1377.998;0.158997598;0.035688489;0.001358;16;9;1;4;390;2562;0;117;8;6640.666667
-84.717;3.33;1.898;-16.38840398;-72.19462775;1377.991;0.151746566;0.045466859;0.001678;16;9;1;4;390;2562;0;117;8;6641
-84.665;3.362;2.115;-16.38840374;-72.19462813;1378;0.152598212;0.050513103;0.008557;16;9;1;4;390;2562;0;117;8;6641.333333
-84.488;2.966;2;-16.38840352;-72.19462856;1378;0.152227738;0.043404824;0.007253;16;9;1;4;390;2562;0;117;8;6641.666667
-84.402;2.913;1.889;-16.38840334;-72.19462898;1378.016;0.136380823;0.051118517;0.008788;16;9;0;1;390;2566;0;117;8;6642
-84.23;3.331;2.011;-16.38840318;-72.19462932;1378.032;0.130647869;0.05879682;0.004154;16;9;0;1;390;2566;0;117;8;6642.333333
-84.12;3.334;2.104;-16.38840299;-72.19462963;1378.035;0.126531446;0.04897772;0.013505;16;9;0;1;390;2566;0;117;8;6642.666667
-83.926;3.116;1.944;-16.38840282;-72.19463002;1378.046;0.125542337;0.04983224;0.005035;16;9;0;1;390;2566;0;117;8;6643
-83.838;2.877;1.966;-16.38840268;-72.19463036;1378.041;0.122233095;0.058050247;0.011477;16;9;0;1;390;2566;0;117;8;6643.333333
-83.594;3.047;1.974;-16.38840252;-72.1946307;1378.05;0.117357064;0.050287168;0.009094;16;9;0;1;390;2566;0;117;8;6643.666667
-83.463;3.221;2.007;-16.38840237;-72.19463101;1378.058;0.11805895;0.052399009;0.011429;16;9;0;1;390;2566;0;117;8;6644
-83.28;3.39;2.075;-16.38840224;-72.19463145;1378.045;0.110096753;0.055245808;0.00557;16;9;0;1;390;2566;0;117;8;6644.333333
-83.152;3.335;2.095;-16.38840205;-72.19463167;1378.048;0.108479606;0.050214513;0.013968;16;9;0;1;390;2566;0;117;8;6644.666667
-82.954;2.813;1.869;-16.38840207;-72.19463214;1378.05;0.117690567;0.037837497;0.009769;16;9;0;1;390;2566;0;117;8;6645
-82.823;2.809;1.82;-16.38840187;-72.19463243;1378.074;0.107707544;0.042197616;0.00724;16;9;0;1;390;2566;0;117;8;6645.333333
-82.626;3.354;1.972;-16.38840173;-72.19463266;1378.086;0.100871618;0.049989584;0.011773;16;9;0;1;390;2566;0;117;8;6645.666667
-82.459;3.478;2.223;-16.38840165;-72.19463296;1378.093;0.107869063;0.038447353;0.007798;16;9;0;1;390;2566;0;117;8;6646
-82.281;3.009;2.031;-16.38840158;-72.19463337;1378.059;0.109839953;0.025349354;0.00972;16;9;0;1;390;2566;0;117;8;6646.333333
-82.185;2.853;1.856;-16.38840148;-72.19463365;1378.052;0.09802214;0.040901989;0.006131;16;9;0;1;390;2566;0;117;8;6646.666667
-82.019;3.252;2.009;-16.38840129;-72.19463386;1378.056;0.090339495;0.045575715;0.014329;16;9;0;1;390;2566;0;117;8;6647
-81.779;3.354;2.038;-16.38840119;-72.19463414;1378.062;0.101923508;0.033535988;0.007556;16;9;0;1;390;2566;0;117;8;6647.333333
-81.713;2.983;1.932;-16.38840108;-72.1946344;1378.052;0.096734284;0.033108623;0.009689;16;9;0;1;390;2566;0;117;8;6647.666667
-81.486;2.987;1.915;-16.38840094;-72.19463467;1378.072;0.088968902;0.041022174;0.008947;17;9;0;1;392;2549;0;117;8;6648
-81.355;3.235;2.083;-16.38840079;-72.1946349;1378.075;0.087793803;0.041756865;0.008919;17;9;0;1;392;2549;0;117;8;6648.333333
-81.196;3.222;1.973;-16.38840065;-72.19463512;1378.094;0.089028506;0.029322238;0.007584;17;9;0;1;392;2549;0;117;8;6648.666667
-81.046;3.062;1.84;-16.38840058;-72.1946354;1378.085;0.086705684;0.037902812;0.009692;17;9;0;1;392;2549;0;117;8;6649
-80.837;3.207;2.047;-16.3884004;-72.1946356;1378.085;0.075424816;0.049076712;0.010709;17;9;0;1;392;2549;0;117;8;6649.333333
-80.736;3.261;2.198;-16.38840024;-72.19463573;1378.122;0.080670586;0.037441036;0.002493;17;9;0;1;392;2549;0;117;8;6649.666667
-80.561;2.99;1.956;-16.38840007;-72.19463597;1378.148;0.079803396;0.04072564;0.014574;17;9;0;1;392;2549;0;117;8;6650
-80.46;3.061;1.839;-16.38839998;-72.19463622;1378.161;0.079241439;0.039660051;0.000438;17;9;0;1;392;2549;0;117;8;6650.333333
-80.338;3.188;1.945;-16.38839983;-72.19463638;1378.179;0.085226707;0.050660515;0.007813;17;9;0;1;392;2549;0;117;8;6650.666667
-80.293;3.174;2.04;-16.38839965;-72.19463661;1378.182;0.086888055;0.037067987;0.00111;17;9;0;1;392;2549;0;117;8;6651
-80.214;3.311;1.968;-16.38839956;-72.19463685;1378.176;0.086061594;0.039429351;0.00314;17;9;0;1;392;2549;0;117;8;6651.333333
-80.33;3.465;2.011;-16.38839948;-72.19463706;1378.157;0.09554655;0.03774798;-0.013109;17;9;0;1;392;2549;0;117;8;6651.666667
-80.42;3.267;1.975;-16.38839929;-72.19463731;1378.191;0.114842897;0.036429204;0.001736;17;9;0;1;392;2549;0;117;8;6652
-80.553;3.011;1.954;-16.38839917;-72.19463769;1378.22;0.133947044;0.035730125;-0.017105;17;9;0;1;392;2549;0;117;8;6652.333333
-80.869;3.185;2.099;-16.38839905;-72.1946381;1378.213;0.154456147;0.039772667;-0.01775;17;9;0;1;392;2549;0;117;8;6652.666667
-81.218;3.595;2.161;-16.38839896;-72.19463853;1378.167;0.181342294;0.028863311;-0.026524;17;9;0;1;392;2549;0;117;8;6653
-81.753;3.464;1.911;-16.38839886;-72.19463902;1378.162;0.217469735;0.019274329;-0.031445;17;9;0;1;392;2549;0;117;8;6653.333333
-82.41;3.281;1.882;-16.38839882;-72.19463968;1378.153;0.244429648;0.019575759;-0.045318;17;9;0;1;392;2549;0;117;8;6653.666667
-83.186;3.465;2.049;-16.38839849;-72.19464056;1378.17;0.287225974;0.02660284;-0.043151;17;9;0;1;392;2552;0;117;8;6654
-84.017;3.78;2.11;-16.38839817;-72.19464142;1378.204;0.325585312;0.019933186;-0.056994;17;9;0;1;392;2552;0;117;8;6654.333333
-85.054;3.763;2.104;-16.38839809;-72.19464246;1378.209;0.381605205;0.024789709;-0.063133;17;9;0;1;392;2552;0;117;8;6654.666667
-86.192;3.403;2.144;-16.38839784;-72.19464363;1378.22;0.444755257;0.020584084;-0.06616;17;9;0;1;392;2552;0;117;8;6655
-87.446;3.109;1.976;-16.38839777;-72.19464491;1378.252;0.505073208;0.007520052;-0.07777;17;9;0;1;392;2552;0;117;8;6655.333333
-88.774;3.386;1.945;-16.38839772;-72.19464654;1378.205;0.563498694;0.00875897;-0.074157;17;9;0;1;392;2552;0;117;8;6655.666667
-90.1;3.929;2.162;-16.38839772;-72.19464815;1378.197;0.618615439;0.00487366;-0.085923;17;9;0;1;392;2552;0;117;8;6656
-91.564;3.951;2.263;-16.38839781;-72.19465004;1378.159;0.681562622;-0.007730742;-0.079309;17;9;0;1;392;2552;0;117;8;6656.333333
-93.014;3.738;2.126;-16.38839777;-72.19465199;1378.211;0.719382732;-0.006588694;-0.087841;17;9;0;1;392;2552;0;117;8;6656.666667
-94.412;3.722;2.078;-16.38839795;-72.19465414;1378.2;0.76592257;0.002005697;-0.07454;17;9;0;1;392;2552;0;117;8;6657
-95.735;3.578;2.236;-16.3883981;-72.19465632;1378.22;0.816422676;0.003578778;-0.079898;17;9;0;1;392;2552;0;117;8;6657.333333
-97.03;3.153;2.251;-16.38839821;-72.19465875;1378.217;0.867585948;0.006549676;-0.071112;17;9;0;1;392;2552;0;117;8;6657.666667
-98.238;3.159;2.072;-16.38839857;-72.1946612;1378.237;0.891646631;0.005000649;-0.066111;17;9;0;1;392;2552;0;117;8;6658
-99.258;3.702;1.995;-16.38839893;-72.19466374;1378.184;0.912594598;0.005078421;-0.057831;17;9;0;1;392;2552;0;117;8;6658.333333
-100.128;3.825;2.025;-16.38839939;-72.19466628;1378.163;0.936292961;0.008120922;-0.043305;17;9;0;1;392;2552;0;117;8;6658.666667
-100.818;3.491;2.156;-16.38839982;-72.19466901;1378.128;0.958127167;0.012848507;-0.036225;17;9;0;1;392;2552;0;117;8;6659
-101.398;3.595;2.177;-16.38840034;-72.19467168;1378.137;0.961460911;0.006776127;-0.026654;17;9;0;1;392;2552;0;117;8;6659.333333
-101.836;3.781;2.133;-16.38840077;-72.19467422;1378.13;0.973755158;0.015371557;-0.021351;17;9;0;1;392;2552;0;117;8;6659.666667
-102.136;3.398;2.096;-16.38840132;-72.19467707;1378.142;1.008208219;0.024062726;-0.01534;17;9;0;1;391;2555;0;117;8;6660
-102.376;3.082;2.071;-16.38840196;-72.19467992;1378.164;1.027926419;0.01711063;-0.011545;17;9;0;1;391;2555;0;117;8;6660.333333
-102.54;3.18;1.975;-16.38840255;-72.19468275;1378.202;1.046627998;0.015761187;-0.008861;17;9;0;1;391;2555;0;117;8;6660.666667
-102.568;3.368;1.969;-16.3884031;-72.19468572;1378.206;1.064029323;0.027947416;-0.003324;17;9;0;1;391;2555;0;117;8;6661
-102.47;3.526;2.092;-16.38840368;-72.19468871;1378.211;1.071642;0.030658665;0.011613;17;9;0;1;391;2555;0;117;8;6661.333333
-102.216;3.588;2.081;-16.38840432;-72.19469171;1378.195;1.082412755;0.022459267;0.014872;17;9;0;1;391;2555;0;117;8;6661.666667
-101.871;3.499;1.965;-16.38840491;-72.19469486;1378.188;1.093193649;0.023177639;0.025311;17;9;0;1;391;2555;0;117;8;6662
-101.395;3.601;1.953;-16.38840554;-72.19469801;1378.172;1.104335793;0.032355215;0.030473;17;9;0;1;391;2555;0;117;8;6662.333333
-100.762;3.625;2.095;-16.38840598;-72.19470104;1378.163;1.108535182;0.041485011;0.039517;17;9;0;1;391;2555;0;117;8;6662.666667
-100.059;3.409;2.015;-16.38840654;-72.19470419;1378.16;1.124365583;0.021337625;0.041097;17;9;0;1;391;2555;0;117;8;6663
-99.287;3.271;1.84;-16.38840707;-72.19470724;1378.177;1.132720923;0.022979897;0.047208;17;9;0;1;391;2555;0;117;8;6663.333333
-98.412;3.183;1.824;-16.38840747;-72.19471047;1378.206;1.153505368;0.035246542;0.053923;17;9;0;1;391;2555;0;117;8;6663.666667
-97.432;3.149;1.957;-16.38840786;-72.19471375;1378.215;1.169073039;0.031575032;0.057171;17;9;0;1;391;2555;0;117;8;6664
-96.465;3.26;2.066;-16.38840797;-72.19471693;1378.205;1.169226571;0.05008289;0.054232;17;9;0;1;391;2555;0;117;8;6664.333333
-95.549;3.342;2.063;-16.38840817;-72.19472026;1378.195;1.174023095;0.047205458;0.047836;17;9;0;1;391;2555;0;117;8;6664.666667
-94.7;3.497;1.919;-16.38840837;-72.19472361;1378.167;1.173324855;0.051165254;0.049747;17;9;0;1;391;2555;0;117;8;6665
